"","Date","Time","T..IPTS.90"
"52858",2022-06-03,"1:38:40",13.1107
"52859",2022-06-03,"1:40:40",13.0937
"52860",2022-06-03,"1:42:40",13.0328
"52861",2022-06-03,"1:44:40",13.1364
"52862",2022-06-03,"1:46:40",13.1227
"52863",2022-06-03,"1:48:40",13.0966
"52864",2022-06-03,"1:50:40",13.1017
"52865",2022-06-03,"1:52:40",13.0954
"52866",2022-06-03,"1:54:40",13.0982
"52867",2022-06-03,"1:56:40",13.0937
"52868",2022-06-03,"1:58:40",13.0993
"52869",2022-06-03,"2:0:40",13.1115
"52870",2022-06-03,"2:2:40",13.0931
"52871",2022-06-03,"2:4:40",13.0949
"52872",2022-06-03,"2:6:40",13.1053
"52873",2022-06-03,"2:8:40",13.0889
"52874",2022-06-03,"2:10:40",13.1211
"52875",2022-06-03,"2:12:40",13.0893
"52876",2022-06-03,"2:14:40",13.0899
"52877",2022-06-03,"2:16:40",13.1181
"52878",2022-06-03,"2:18:40",13.0895
"52879",2022-06-03,"2:20:40",13.0844
"52880",2022-06-03,"2:22:40",13.0894
"52881",2022-06-03,"2:24:40",13.087
"52882",2022-06-03,"2:26:40",13.0831
"52883",2022-06-03,"2:28:40",13.0862
"52884",2022-06-03,"2:30:40",13.1125
"52885",2022-06-03,"2:32:40",13.0871
"52886",2022-06-03,"2:34:40",13.0861
"52887",2022-06-03,"2:36:40",13.0825
"52888",2022-06-03,"2:38:40",13.0882
"52889",2022-06-03,"2:40:40",13.0928
"52890",2022-06-03,"2:42:40",13.0868
"52891",2022-06-03,"2:44:40",13.1077
"52892",2022-06-03,"2:46:40",13.0841
"52893",2022-06-03,"2:48:40",13.0654
"52894",2022-06-03,"2:50:40",13.091
"52895",2022-06-03,"2:52:40",13.0846
"52896",2022-06-03,"2:54:40",13.0818
"52897",2022-06-03,"2:56:40",13.0742
"52898",2022-06-03,"2:58:40",13.0666
"52899",2022-06-03,"3:0:40",13.0714
"52900",2022-06-03,"3:2:40",13.0635
"52901",2022-06-03,"3:4:40",13.0834
"52902",2022-06-03,"3:6:40",13.0323
"52903",2022-06-03,"3:8:40",13.0805
"52904",2022-06-03,"3:10:40",13.0566
"52905",2022-06-03,"3:12:40",13.0778
"52906",2022-06-03,"3:14:40",13.0602
"52907",2022-06-03,"3:16:40",13.0477
"52908",2022-06-03,"3:18:40",13.0546
"52909",2022-06-03,"3:20:40",13.0609
"52910",2022-06-03,"3:22:40",13.0461
"52911",2022-06-03,"3:24:40",13.0516
"52912",2022-06-03,"3:26:40",13.0555
"52913",2022-06-03,"3:28:40",13.0679
"52914",2022-06-03,"3:30:40",13.0704
"52915",2022-06-03,"3:32:40",13.0634
"52916",2022-06-03,"3:34:40",13.0507
"52917",2022-06-03,"3:36:40",13.0653
"52918",2022-06-03,"3:38:40",13.0509
"52919",2022-06-03,"3:40:40",13.0548
"52920",2022-06-03,"3:42:40",13.0711
"52921",2022-06-03,"3:44:40",13.0797
"52922",2022-06-03,"3:46:40",13.0351
"52923",2022-06-03,"3:48:40",13.0328
"52924",2022-06-03,"3:50:40",13.0451
"52925",2022-06-03,"3:52:40",13.0232
"52926",2022-06-03,"3:54:40",13.0131
"52927",2022-06-03,"3:56:40",13.0144
"52928",2022-06-03,"3:58:40",12.9399
"52929",2022-06-03,"4:0:40",12.641
"52930",2022-06-03,"4:2:40",12.6757
"52931",2022-06-03,"4:4:40",12.997
"52932",2022-06-03,"4:6:40",13.0146
"52933",2022-06-03,"4:8:40",13.0346
"52934",2022-06-03,"4:10:40",13.0007
"52935",2022-06-03,"4:12:40",12.8974
"52936",2022-06-03,"4:14:40",12.9093
"52937",2022-06-03,"4:16:40",12.8625
"52938",2022-06-03,"4:18:40",12.9296
"52939",2022-06-03,"4:20:40",12.9539
"52940",2022-06-03,"4:22:40",12.8449
"52941",2022-06-03,"4:24:40",12.9479
"52942",2022-06-03,"4:26:40",12.9164
"52943",2022-06-03,"4:28:40",13.0348
"52944",2022-06-03,"4:30:40",13.0278
"52945",2022-06-03,"4:32:40",13.0239
"52946",2022-06-03,"4:34:40",13.0476
"52947",2022-06-03,"4:36:40",13.0381
"52948",2022-06-03,"4:38:40",13.0085
"52949",2022-06-03,"4:40:40",12.991
"52950",2022-06-03,"4:42:40",13.0202
"52951",2022-06-03,"4:44:40",13.0105
"52952",2022-06-03,"4:46:40",13.0176
"52953",2022-06-03,"4:48:40",12.9997
"52954",2022-06-03,"4:50:40",13.0278
"52955",2022-06-03,"4:52:40",13.0218
"52956",2022-06-03,"4:54:40",13.0378
"52957",2022-06-03,"4:56:40",13.0209
"52958",2022-06-03,"4:58:40",13.0169
"52959",2022-06-03,"5:0:40",13.0689
"52960",2022-06-03,"5:2:40",13.0325
"52961",2022-06-03,"5:4:40",13.0738
"52962",2022-06-03,"5:6:40",13.0541
"52963",2022-06-03,"5:8:40",13.0226
"52964",2022-06-03,"5:10:40",13.0145
"52965",2022-06-03,"5:12:40",13.0504
"52966",2022-06-03,"5:14:40",13.1102
"52967",2022-06-03,"5:16:40",13.1266
"52968",2022-06-03,"5:18:40",13.0876
"52969",2022-06-03,"5:20:40",13.1034
"52970",2022-06-03,"5:22:40",13.1236
"52971",2022-06-03,"5:24:40",13.1282
"52972",2022-06-03,"5:26:40",13.0865
"52973",2022-06-03,"5:28:40",13.16
"52974",2022-06-03,"5:30:40",13.0894
"52975",2022-06-03,"5:32:40",13.1324
"52976",2022-06-03,"5:34:40",13.1433
"52977",2022-06-03,"5:36:40",13.136
"52978",2022-06-03,"5:38:40",13.1231
"52979",2022-06-03,"5:40:40",13.1037
"52980",2022-06-03,"5:42:40",13.0999
"52981",2022-06-03,"5:44:40",13.1067
"52982",2022-06-03,"5:46:40",13.1042
"52983",2022-06-03,"5:48:40",13.1279
"52984",2022-06-03,"5:50:40",13.1367
"52985",2022-06-03,"5:52:40",13.0606
"52986",2022-06-03,"5:54:40",13.0773
"52987",2022-06-03,"5:56:40",13.0995
"52988",2022-06-03,"5:58:40",13.0632
"52989",2022-06-03,"6:0:40",13.1426
"52990",2022-06-03,"6:2:40",13.1134
"52991",2022-06-03,"6:4:40",13.0782
"52992",2022-06-03,"6:6:40",13.1031
"52993",2022-06-03,"6:8:40",13.1268
"52994",2022-06-03,"6:10:40",13.1344
"52995",2022-06-03,"6:12:40",13.1021
"52996",2022-06-03,"6:14:40",13.1056
"52997",2022-06-03,"6:16:40",13.1004
"52998",2022-06-03,"6:18:40",13.1176
"52999",2022-06-03,"6:20:40",13.1314
"53000",2022-06-03,"6:22:40",13.1566
"53001",2022-06-03,"6:24:40",13.0981
"53002",2022-06-03,"6:26:40",13.106
"53003",2022-06-03,"6:28:40",13.125
"53004",2022-06-03,"6:30:40",13.1217
"53005",2022-06-03,"6:32:40",13.058
"53006",2022-06-03,"6:34:40",13.0464
"53007",2022-06-03,"6:36:40",13.1095
"53008",2022-06-03,"6:38:40",13.0223
"53009",2022-06-03,"6:40:40",13.0245
"53010",2022-06-03,"6:42:40",13.1035
"53011",2022-06-03,"6:44:40",13.1071
"53012",2022-06-03,"6:46:40",13.0889
"53013",2022-06-03,"6:48:40",13.0952
"53014",2022-06-03,"6:50:40",13.0736
"53015",2022-06-03,"6:52:40",13.0775
"53016",2022-06-03,"6:54:40",13.0664
"53017",2022-06-03,"6:56:40",13.0898
"53018",2022-06-03,"6:58:40",13.1435
"53019",2022-06-03,"7:0:40",13.1941
"53020",2022-06-03,"7:2:40",13.1581
"53021",2022-06-03,"7:4:40",13.2077
"53022",2022-06-03,"7:6:40",13.1895
"53023",2022-06-03,"7:8:40",13.1103
"53024",2022-06-03,"7:10:40",13.1524
"53025",2022-06-03,"7:12:40",13.1873
"53026",2022-06-03,"7:14:40",13.1302
"53027",2022-06-03,"7:16:40",13.1084
"53028",2022-06-03,"7:18:40",13.1068
"53029",2022-06-03,"7:20:40",13.1278
"53030",2022-06-03,"7:22:40",13.1412
"53031",2022-06-03,"7:24:40",13.0861
"53032",2022-06-03,"7:26:40",13.1111
"53033",2022-06-03,"7:28:40",13.1314
"53034",2022-06-03,"7:30:40",13.1202
"53035",2022-06-03,"7:32:40",13.1045
"53036",2022-06-03,"7:34:40",13.0829
"53037",2022-06-03,"7:36:40",13.1147
"53038",2022-06-03,"7:38:40",13.0778
"53039",2022-06-03,"7:40:40",13.1158
"53040",2022-06-03,"7:42:40",13.1416
"53041",2022-06-03,"7:44:40",13.2037
"53042",2022-06-03,"7:46:40",13.09
"53043",2022-06-03,"7:48:40",13.0589
"53044",2022-06-03,"7:50:40",13.1814
"53045",2022-06-03,"7:52:40",13.3282
"53046",2022-06-03,"7:54:40",13.0393
"53047",2022-06-03,"7:56:40",12.9197
"53048",2022-06-03,"7:58:40",12.9421
"53049",2022-06-03,"8:0:40",13.2919
"53050",2022-06-03,"8:2:40",13.2141
"53051",2022-06-03,"8:4:40",13.2971
"53052",2022-06-03,"8:6:40",13.3029
"53053",2022-06-03,"8:8:40",13.3182
"53054",2022-06-03,"8:10:40",13.2894
"53055",2022-06-03,"8:12:40",13.2808
"53056",2022-06-03,"8:14:40",13.3117
"53057",2022-06-03,"8:16:40",13.3153
"53058",2022-06-03,"8:18:40",13.3224
"53059",2022-06-03,"8:20:40",13.3143
"53060",2022-06-03,"8:22:40",13.3216
"53061",2022-06-03,"8:24:40",13.3175
"53062",2022-06-03,"8:26:40",13.3319
"53063",2022-06-03,"8:28:40",13.3327
"53064",2022-06-03,"8:30:40",13.3074
"53065",2022-06-03,"8:32:40",13.2836
"53066",2022-06-03,"8:34:40",13.2155
"53067",2022-06-03,"8:36:40",13.2427
"53068",2022-06-03,"8:38:40",13.1447
"53069",2022-06-03,"8:40:40",13.1813
"53070",2022-06-03,"8:42:40",13.0897
"53071",2022-06-03,"8:44:40",13.2402
"53072",2022-06-03,"8:46:40",13.2886
"53073",2022-06-03,"8:48:40",13.2726
"53074",2022-06-03,"8:50:40",13.2207
"53075",2022-06-03,"8:52:40",13.2626
"53076",2022-06-03,"8:54:40",13.2022
"53077",2022-06-03,"8:56:40",13.2766
"53078",2022-06-03,"8:58:40",13.2156
"53079",2022-06-03,"9:0:40",13.1702
"53080",2022-06-03,"9:2:40",13.2082
"53081",2022-06-03,"9:4:40",13.3423
"53082",2022-06-03,"9:6:40",13.3631
"53083",2022-06-03,"9:8:40",13.4334
"53084",2022-06-03,"9:10:40",13.4504
"53085",2022-06-03,"9:12:40",13.5156
"53086",2022-06-03,"9:14:40",13.5052
"53087",2022-06-03,"9:16:40",13.5411
"53088",2022-06-03,"9:18:40",13.5442
"53089",2022-06-03,"9:20:40",13.4897
"53090",2022-06-03,"9:22:40",13.5222
"53091",2022-06-03,"9:24:40",13.5219
"53092",2022-06-03,"9:26:40",13.5938
"53093",2022-06-03,"9:28:40",13.5698
"53094",2022-06-03,"9:30:40",13.6049
"53095",2022-06-03,"9:32:40",13.5167
"53096",2022-06-03,"9:34:40",13.4954
"53097",2022-06-03,"9:36:40",13.4855
"53098",2022-06-03,"9:38:40",13.4557
"53099",2022-06-03,"9:40:40",13.4207
"53100",2022-06-03,"9:42:40",13.414
"53101",2022-06-03,"9:44:40",13.4555
"53102",2022-06-03,"9:46:40",13.5183
"53103",2022-06-03,"9:48:40",13.5199
"53104",2022-06-03,"9:50:40",13.542
"53105",2022-06-03,"9:52:40",13.5878
"53106",2022-06-03,"9:54:40",13.5316
"53107",2022-06-03,"9:56:40",13.6092
"53108",2022-06-03,"9:58:40",13.609
"53109",2022-06-03,"10:0:40",13.669
"53110",2022-06-03,"10:2:40",13.7034
"53111",2022-06-03,"10:4:40",13.7287
"53112",2022-06-03,"10:6:40",13.7841
"53113",2022-06-03,"10:8:40",13.7844
"53114",2022-06-03,"10:10:40",13.7572
"53115",2022-06-03,"10:12:40",13.7563
"53116",2022-06-03,"10:14:40",13.7633
"53117",2022-06-03,"10:16:40",13.7197
"53118",2022-06-03,"10:18:40",13.6827
"53119",2022-06-03,"10:20:40",13.7693
"53120",2022-06-03,"10:22:40",13.7634
"53121",2022-06-03,"10:24:40",13.6801
"53122",2022-06-03,"10:26:40",13.3287
"53123",2022-06-03,"10:28:40",13.814
"53124",2022-06-03,"10:30:40",13.7881
"53125",2022-06-03,"10:32:40",13.6851
"53126",2022-06-03,"10:34:40",13.7422
"53127",2022-06-03,"10:36:40",13.7431
"53128",2022-06-03,"10:38:40",13.8088
"53129",2022-06-03,"10:40:40",13.879
"53130",2022-06-03,"10:42:40",14.0205
"53131",2022-06-03,"10:44:40",13.86
"53132",2022-06-03,"10:46:40",13.8594
"53133",2022-06-03,"10:48:40",13.7547
"53134",2022-06-03,"10:50:40",13.749
"53135",2022-06-03,"10:52:40",13.6378
"53136",2022-06-03,"10:54:40",13.3761
"53137",2022-06-03,"10:56:40",13.3344
"53138",2022-06-03,"10:58:40",13.2773
"53139",2022-06-03,"11:0:40",13.3195
"53140",2022-06-03,"11:2:40",14.6753
"53141",2022-06-03,"11:4:40",13.2393
"53142",2022-06-03,"11:6:40",13.5921
"53143",2022-06-03,"11:8:40",13.961
"53144",2022-06-03,"11:10:40",14.5846
"53145",2022-06-03,"11:12:40",14.6912
"53146",2022-06-03,"11:14:40",13.4848
"53147",2022-06-03,"11:16:40",14.9901
"53148",2022-06-03,"11:18:40",13.5185
"53149",2022-06-03,"11:20:40",15.1406
"53150",2022-06-03,"11:22:40",15.1295
"53151",2022-06-03,"11:24:40",15.3041
"53152",2022-06-03,"11:26:40",15.1678
"53153",2022-06-03,"11:28:40",13.8339
"53154",2022-06-03,"11:30:40",15.2711
"53155",2022-06-03,"11:32:40",14.8789
"53156",2022-06-03,"11:34:40",15.5137
"53157",2022-06-03,"11:36:40",15.5194
"53158",2022-06-03,"11:38:40",15.2039
"53159",2022-06-03,"11:40:40",14.2078
"53160",2022-06-03,"11:42:40",15.4998
"53161",2022-06-03,"11:44:40",13.7756
"53162",2022-06-03,"11:46:40",15.4881
"53163",2022-06-03,"11:48:40",14.2869
"53164",2022-06-03,"11:50:40",14.0338
"53165",2022-06-03,"11:52:40",13.8351
"53166",2022-06-03,"11:54:40",13.7949
"53167",2022-06-03,"11:56:40",14.4639
"53168",2022-06-03,"11:58:40",13.9473
"53169",2022-06-03,"12:0:40",14.0903
"53170",2022-06-03,"12:2:40",13.8698
"53171",2022-06-03,"12:4:40",13.9329
"53172",2022-06-03,"12:6:40",14.0067
"53173",2022-06-03,"12:8:40",13.7325
"53174",2022-06-03,"12:10:40",13.7176
"53175",2022-06-03,"12:12:40",13.6117
"53176",2022-06-03,"12:14:40",13.6495
"53177",2022-06-03,"12:16:40",13.8779
"53178",2022-06-03,"12:18:40",15.4399
"53179",2022-06-03,"12:20:40",14.9349
"53180",2022-06-03,"12:22:40",14.5347
"53181",2022-06-03,"12:24:40",14.5822
"53182",2022-06-03,"12:26:40",15.2039
"53183",2022-06-03,"12:28:40",15.0725
"53184",2022-06-03,"12:30:40",15.0228
"53185",2022-06-03,"12:32:40",15.1341
"53186",2022-06-03,"12:34:40",14.8884
"53187",2022-06-03,"12:36:40",15.0568
"53188",2022-06-03,"12:38:40",15.1032
"53189",2022-06-03,"12:40:40",13.991
"53190",2022-06-03,"12:42:40",15.0273
"53191",2022-06-03,"12:44:40",14.2729
"53192",2022-06-03,"12:46:40",13.9049
"53193",2022-06-03,"12:48:40",14.0831
"53194",2022-06-03,"12:50:40",14.5592
"53195",2022-06-03,"12:52:40",14.5364
"53196",2022-06-03,"12:54:40",13.5753
"53197",2022-06-03,"12:56:40",14.4706
"53198",2022-06-03,"12:58:40",14.3466
"53199",2022-06-03,"13:0:40",14.6037
"53200",2022-06-03,"13:2:40",14.1981
"53201",2022-06-03,"13:4:40",14.0036
"53202",2022-06-03,"13:6:40",14.6503
"53203",2022-06-03,"13:8:40",13.6981
"53204",2022-06-03,"13:10:40",13.985
"53205",2022-06-03,"13:12:40",14.1617
"53206",2022-06-03,"13:14:40",13.8883
"53207",2022-06-03,"13:16:40",13.6444
"53208",2022-06-03,"13:18:40",13.9346
"53209",2022-06-03,"13:20:40",14.4986
"53210",2022-06-03,"13:22:40",13.6599
"53211",2022-06-03,"13:24:40",14.4181
"53212",2022-06-03,"13:26:40",14.2389
"53213",2022-06-03,"13:28:40",14.166
"53214",2022-06-03,"13:30:40",14.5391
"53215",2022-06-03,"13:32:40",14.7101
"53216",2022-06-03,"13:34:40",14.248
"53217",2022-06-03,"13:36:40",14.335
"53218",2022-06-03,"13:38:40",14.6421
"53219",2022-06-03,"13:40:40",13.7289
"53220",2022-06-03,"13:42:40",14.2009
"53221",2022-06-03,"13:44:40",13.5959
"53222",2022-06-03,"13:46:40",13.5493
"53223",2022-06-03,"13:48:40",14.1987
"53224",2022-06-03,"13:50:40",14.2157
"53225",2022-06-03,"13:52:40",14.1661
"53226",2022-06-03,"13:54:40",15.0095
"53227",2022-06-03,"13:56:40",14.6842
"53228",2022-06-03,"13:58:40",14.4843
"53229",2022-06-03,"14:0:40",13.9112
"53230",2022-06-03,"14:2:40",14.8322
"53231",2022-06-03,"14:4:40",14.7733
"53232",2022-06-03,"14:6:40",15.0407
"53233",2022-06-03,"14:8:40",14.9315
"53234",2022-06-03,"14:10:40",14.797
"53235",2022-06-03,"14:12:40",14.8221
"53236",2022-06-03,"14:14:40",14.8724
"53237",2022-06-03,"14:16:40",14.9212
"53238",2022-06-03,"14:18:40",14.957
"53239",2022-06-03,"14:20:40",14.9405
"53240",2022-06-03,"14:22:40",15.0564
"53241",2022-06-03,"14:24:40",15.0781
"53242",2022-06-03,"14:26:40",15.1356
"53243",2022-06-03,"14:28:40",15.1686
"53244",2022-06-03,"14:30:40",15.1859
"53245",2022-06-03,"14:32:40",15.1461
"53246",2022-06-03,"14:34:40",15.1307
"53247",2022-06-03,"14:36:40",15.1334
"53248",2022-06-03,"14:38:40",15.1349
"53249",2022-06-03,"14:40:40",15.1452
"53250",2022-06-03,"14:42:40",15.1754
"53251",2022-06-03,"14:44:40",15.3579
"53252",2022-06-03,"14:46:40",15.3016
"53253",2022-06-03,"14:48:40",15.2616
"53254",2022-06-03,"14:50:40",15.2303
"53255",2022-06-03,"14:52:40",15.2133
"53256",2022-06-03,"14:54:40",15.1633
"53257",2022-06-03,"14:56:40",15.2227
"53258",2022-06-03,"14:58:40",15.2098
"53259",2022-06-03,"15:0:40",15.2015
"53260",2022-06-03,"15:2:40",15.2012
"53261",2022-06-03,"15:4:40",15.2094
"53262",2022-06-03,"15:6:40",15.2888
"53263",2022-06-03,"15:8:40",15.2336
"53264",2022-06-03,"15:10:40",15.2481
"53265",2022-06-03,"15:12:40",15.2915
"53266",2022-06-03,"15:14:40",15.252
"53267",2022-06-03,"15:16:40",15.281
"53268",2022-06-03,"15:18:40",15.2506
"53269",2022-06-03,"15:20:40",15.2527
"53270",2022-06-03,"15:22:40",15.2457
"53271",2022-06-03,"15:24:40",15.2648
"53272",2022-06-03,"15:26:40",15.2505
"53273",2022-06-03,"15:28:40",15.2453
"53274",2022-06-03,"15:30:40",15.2308
"53275",2022-06-03,"15:32:40",15.1941
"53276",2022-06-03,"15:34:40",15.2249
"53277",2022-06-03,"15:36:40",15.214
"53278",2022-06-03,"15:38:40",15.188
"53279",2022-06-03,"15:40:40",15.1812
"53280",2022-06-03,"15:42:40",15.1765
"53281",2022-06-03,"15:44:40",15.1879
"53282",2022-06-03,"15:46:40",15.2402
"53283",2022-06-03,"15:48:40",15.2238
"53284",2022-06-03,"15:50:40",15.171
"53285",2022-06-03,"15:52:40",15.178
"53286",2022-06-03,"15:54:40",15.2222
"53287",2022-06-03,"15:56:40",15.2059
"53288",2022-06-03,"15:58:40",15.0618
"53289",2022-06-03,"16:0:40",15.0506
"53290",2022-06-03,"16:2:40",14.9055
"53291",2022-06-03,"16:4:40",14.8806
"53292",2022-06-03,"16:6:40",14.964
"53293",2022-06-03,"16:8:40",14.9794
"53294",2022-06-03,"16:10:40",14.9991
"53295",2022-06-03,"16:12:40",14.9435
"53296",2022-06-03,"16:14:40",14.977
"53297",2022-06-03,"16:16:40",14.9729
"53298",2022-06-03,"16:18:40",15.0619
"53299",2022-06-03,"16:20:40",15.0754
"53300",2022-06-03,"16:22:40",15.0977
"53301",2022-06-03,"16:24:40",15.0926
"53302",2022-06-03,"16:26:40",15.0945
"53303",2022-06-03,"16:28:40",15.1115
"53304",2022-06-03,"16:30:40",15.154
"53305",2022-06-03,"16:32:40",15.1613
"53306",2022-06-03,"16:34:40",15.1436
"53307",2022-06-03,"16:36:40",15.1093
"53308",2022-06-03,"16:38:40",15.0524
"53309",2022-06-03,"16:40:40",15.0634
"53310",2022-06-03,"16:42:40",15.0441
"53311",2022-06-03,"16:44:40",15.0027
"53312",2022-06-03,"16:46:40",14.9876
"53313",2022-06-03,"16:48:40",14.9723
"53314",2022-06-03,"16:50:40",14.9498
"53315",2022-06-03,"16:52:40",14.8813
"53316",2022-06-03,"16:54:40",14.8536
"53317",2022-06-03,"16:56:40",14.8638
"53318",2022-06-03,"16:58:40",14.8767
"53319",2022-06-03,"17:0:40",14.891
"53320",2022-06-03,"17:2:40",14.9298
"53321",2022-06-03,"17:4:40",14.9543
"53322",2022-06-03,"17:6:40",14.9769
"53323",2022-06-03,"17:8:40",14.8587
"53324",2022-06-03,"17:10:40",14.8493
"53325",2022-06-03,"17:12:40",14.961
"53326",2022-06-03,"17:14:40",14.9558
"53327",2022-06-03,"17:16:40",14.9238
"53328",2022-06-03,"17:18:40",14.9633
"53329",2022-06-03,"17:20:40",14.9507
"53330",2022-06-03,"17:22:40",14.9138
"53331",2022-06-03,"17:24:40",14.8921
"53332",2022-06-03,"17:26:40",14.8564
"53333",2022-06-03,"17:28:40",14.9598
"53334",2022-06-03,"17:30:40",14.9537
"53335",2022-06-03,"17:32:40",14.9685
"53336",2022-06-03,"17:34:40",14.9031
"53337",2022-06-03,"17:36:40",14.8595
"53338",2022-06-03,"17:38:40",15.0185
"53339",2022-06-03,"17:40:40",14.7632
"53340",2022-06-03,"17:42:40",14.8638
"53341",2022-06-03,"17:44:40",14.892
"53342",2022-06-03,"17:46:40",14.9202
"53343",2022-06-03,"17:48:40",14.6162
"53344",2022-06-03,"17:50:40",14.6746
"53345",2022-06-03,"17:52:40",14.6281
"53346",2022-06-03,"17:54:40",14.6104
"53347",2022-06-03,"17:56:40",14.4803
"53348",2022-06-03,"17:58:40",14.5203
"53349",2022-06-03,"18:0:40",14.524
"53350",2022-06-03,"18:2:40",14.3009
"53351",2022-06-03,"18:4:40",14.3767
"53352",2022-06-03,"18:6:40",14.2178
"53353",2022-06-03,"18:8:40",14.4984
"53354",2022-06-03,"18:10:40",14.0884
"53355",2022-06-03,"18:12:40",14.4485
"53356",2022-06-03,"18:14:40",14.4501
"53357",2022-06-03,"18:16:40",14.4272
"53358",2022-06-03,"18:18:40",14.4604
"53359",2022-06-03,"18:20:40",14.5143
"53360",2022-06-03,"18:22:40",14.4201
"53361",2022-06-03,"18:24:40",14.3894
"53362",2022-06-03,"18:26:40",14.3817
"53363",2022-06-03,"18:28:40",14.4517
"53364",2022-06-03,"18:30:40",14.4498
"53365",2022-06-03,"18:32:40",14.4741
"53366",2022-06-03,"18:34:40",14.4814
"53367",2022-06-03,"18:36:40",14.5166
"53368",2022-06-03,"18:38:40",14.5286
"53369",2022-06-03,"18:40:40",14.5354
"53370",2022-06-03,"18:42:40",14.5375
"53371",2022-06-03,"18:44:40",14.5255
"53372",2022-06-03,"18:46:40",14.5863
"53373",2022-06-03,"18:48:40",14.5876
"53374",2022-06-03,"18:50:40",14.5744
"53375",2022-06-03,"18:52:40",14.5742
"53376",2022-06-03,"18:54:40",14.5807
"53377",2022-06-03,"18:56:40",14.5837
"53378",2022-06-03,"18:58:40",14.5973
"53379",2022-06-03,"19:0:40",14.6531
"53380",2022-06-03,"19:2:40",14.6364
"53381",2022-06-03,"19:4:40",14.6552
"53382",2022-06-03,"19:6:40",14.6639
"53383",2022-06-03,"19:8:40",14.6176
"53384",2022-06-03,"19:10:40",14.6687
"53385",2022-06-03,"19:12:40",14.6908
"53386",2022-06-03,"19:14:40",14.6741
"53387",2022-06-03,"19:16:40",14.682
"53388",2022-06-03,"19:18:40",14.6747
"53389",2022-06-03,"19:20:40",14.6931
"53390",2022-06-03,"19:22:40",14.7179
"53391",2022-06-03,"19:24:40",14.7108
"53392",2022-06-03,"19:26:40",14.7292
"53393",2022-06-03,"19:28:40",14.6942
"53394",2022-06-03,"19:30:40",14.7312
"53395",2022-06-03,"19:32:40",14.7584
"53396",2022-06-03,"19:34:40",14.7733
"53397",2022-06-03,"19:36:40",14.7904
"53398",2022-06-03,"19:38:40",14.7771
"53399",2022-06-03,"19:40:40",14.768
"53400",2022-06-03,"19:42:40",14.7674
"53401",2022-06-03,"19:44:40",14.7574
"53402",2022-06-03,"19:46:40",14.7526
"53403",2022-06-03,"19:48:40",14.773
"53404",2022-06-03,"19:50:40",14.787
"53405",2022-06-03,"19:52:40",14.7917
"53406",2022-06-03,"19:54:40",14.7825
"53407",2022-06-03,"19:56:40",14.7858
"53408",2022-06-03,"19:58:40",14.7587
"53409",2022-06-03,"20:0:40",14.7837
"53410",2022-06-03,"20:2:40",14.7052
"53411",2022-06-03,"20:4:40",14.7186
"53412",2022-06-03,"20:6:40",14.7032
"53413",2022-06-03,"20:8:40",14.5262
"53414",2022-06-03,"20:10:40",14.6458
"53415",2022-06-03,"20:12:40",14.4669
"53416",2022-06-03,"20:14:40",14.6199
"53417",2022-06-03,"20:16:40",14.4117
"53418",2022-06-03,"20:18:40",14.581
"53419",2022-06-03,"20:20:40",14.3092
"53420",2022-06-03,"20:22:40",14.3458
"53421",2022-06-03,"20:24:40",14.4019
"53422",2022-06-03,"20:26:40",14.2798
"53423",2022-06-03,"20:28:40",14.3168
"53424",2022-06-03,"20:30:40",14.3305
"53425",2022-06-03,"20:32:40",14.3644
"53426",2022-06-03,"20:34:40",14.3966
"53427",2022-06-03,"20:36:40",14.3863
"53428",2022-06-03,"20:38:40",14.3905
"53429",2022-06-03,"20:40:40",14.3341
"53430",2022-06-03,"20:42:40",14.3107
"53431",2022-06-03,"20:44:40",14.4059
"53432",2022-06-03,"20:46:40",14.5
"53433",2022-06-03,"20:48:40",14.3971
"53434",2022-06-03,"20:50:40",14.2699
"53435",2022-06-03,"20:52:40",14.4633
"53436",2022-06-03,"20:54:40",14.2875
"53437",2022-06-03,"20:56:40",14.1881
"53438",2022-06-03,"20:58:40",14.1699
"53439",2022-06-03,"21:0:40",14.1422
"53440",2022-06-03,"21:2:40",14.1
"53441",2022-06-03,"21:4:40",14.1954
"53442",2022-06-03,"21:6:40",14.1643
"53443",2022-06-03,"21:8:40",14.1092
"53444",2022-06-03,"21:10:40",14.0993
"53445",2022-06-03,"21:12:40",14.1169
"53446",2022-06-03,"21:14:40",14.1379
"53447",2022-06-03,"21:16:40",14.1663
"53448",2022-06-03,"21:18:40",14.2079
"53449",2022-06-03,"21:20:40",14.2517
"53450",2022-06-03,"21:22:40",14.2807
"53451",2022-06-03,"21:24:40",14.2849
"53452",2022-06-03,"21:26:40",14.2832
"53453",2022-06-03,"21:28:40",14.2425
"53454",2022-06-03,"21:30:40",14.2288
"53455",2022-06-03,"21:32:40",14.2399
"53456",2022-06-03,"21:34:40",14.2406
"53457",2022-06-03,"21:36:40",14.2718
"53458",2022-06-03,"21:38:40",14.2891
"53459",2022-06-03,"21:40:40",14.312
"53460",2022-06-03,"21:42:40",14.3303
"53461",2022-06-03,"21:44:40",14.3309
"53462",2022-06-03,"21:46:40",14.4367
"53463",2022-06-03,"21:48:40",14.451
"53464",2022-06-03,"21:50:40",14.4492
"53465",2022-06-03,"21:52:40",14.4142
"53466",2022-06-03,"21:54:40",14.3723
"53467",2022-06-03,"21:56:40",14.3738
